CODEACTE;CODEACTE_LABEL
B011;Scanographie X : rachis cervical, 1 segment sans injection intraveineuse de produit de contraste
B012;Scanographie X : rachis cervical, 1 segment avec injection intraveineuse de produit de contraste
B014;Scanographie X : rachis cervical, 1 segment avec injection intrarachidienne de produit de contraste
B015;Scanographie X : rachis cervical, 1 segment avec injection intraveineuse et injection intrarachidienne de produit de contraste
B040;Scanographie X : segment de membre inférieur, sans injection intraveineuse de produit de contraste
B041;Scanographie X : segment de membre inférieur, avec injection intraveineuse de produit de contraste
B042;Scanographie X : segment de membre inférieur, sans et avec injection intraveineuse de produit de contraste
B045;Arthroscanner du membre inférieur
B046;Scanographie X : segment de membre supérieur, sans injection intraveineuse de produit de contraste
B047;Scanographie X : segment de membre supérieur, avec injection intraveineuse de produit de contraste
B048;Scanographie X : segment de membre supérieur, sans et avec injection intraveineuse de produit de contraste
B051;Arthroscanner du membre supérieur
B053;Scanographie X des glandes salivaires avec sialographie
B055;Ponction ou cytoponction sous scanographie - Crâne, contenu et massif facial
B062;Biopsie isolée ou associée à une ponction sous scanographie - Crâne, contenu et massif facial
B063;Échographie d'une lésion superficielle du crâne ou du massif facial
B064;Échographie-Doppler pulsé ou couleur transcrânien
B065;Ponction ou cytoponction sous échographie - Crâne, contenu et massif facial
B066;Biopsie isolée ou associée à une ponction sous échographie - Crâne, contenu et massif facial
B067;Drainage de collection sous échographie - Crâne, contenu et massif facial
B068;IRM : 1 séquence - Crâne, contenu et massif facial
B069;IRM : 2 séquences - Crâne, contenu et massif facial
B070;IRM : 3 séquences - Crâne, contenu et massif facial
B071;IRM : 4 séquences et plus - Crâne, contenu et massif facial
B072;Scanographie X : rachis dorsal ou lombo-sacré, 1 segment sans injection intraveineuse de produit de contraste
B074;Scanographie X : thorax, sans injection intraveineuse de produit de contraste
B075;Scanographie X : poumon et médiastin, sans injection intraveineuse de produit de contraste
B076;Scanographie X : abdomen ou pelvis, sans injection intraveineuse de produit de contraste - Tractus digestif
B077;Scanographie X : abdomen ou pelvis, sans injection intraveineuse de produit de contraste - Tractus génito-urinaire
B080;Scanographie X : rachis dorsal ou lombo-sacré, 1 segment avec injection intraveineuse de produit de contraste
B081;Radiopelvimétrie par scanographie X
B083;Scanographie X : rachis dorsal ou lombo-sacré, 1 segment avec injection intrarachidienne de produit de contraste
B084;Scanographie X : thorax, avec injection intraveineuse de produit de contraste
B085;Scanographie X : poumon et médiastin, avec injection intraveineuse de produit de contraste
B086;Scanographie X : abdomen ou pelvis, avec injection intraveineuse de produit de contraste - Tractus digestif
B087;Scanographie X : abdomen ou pelvis, avec injection intraveineuse de produit de contraste - Tractus génito-urinaire
B088;Scanographie X : rachis dorsal ou lombo-sacré, 1 segment avec injection intraveineuse et injection intrarachidienne de produit de contraste
B089;Myéloscanner avec injection intrarachidienne de produit de contraste
B090;Ponction ou cytoponction sous scanographie - Rachis et contenu
B091;Biopsie isolée ou associée à une ponction sous scanographie - Rachis et contenu
B092;Échographie des parties molles - Rachis
B093;Ablation de tumeur cavitaire sous échographie - Rachis et contenu
B094;Scanographie X : thorax, sans et avec injection intraveineuse de produit de contraste
B095;Scanographie X : poumon et médiastin, sans et avec injection intraveineuse de produit de contraste
B096;Scanographie X : abdomen ou pelvis, sans et avec injection intraveineuse de produit de contraste - Tractus digestif
B097;Scanographie X : abdomen ou pelvis, sans et avec injection intraveineuse de produit de contraste - Tractus génito-urinaire
B098;IRM : 1 séquence - Rachis et contenu
B099;IRM : 2 séquences - Rachis et contenu
B100;Scanographie X : reconstruction tridimensionnelle
B101;IRM : 3 séquences - Rachis et contenu
B102;IRM : 4 séquences et plus - Rachis et contenu
B103;Scintigraphie osseuse du rachis
B104;Scanographie X : cou, sans injection intraveineuse de produit de contraste
B105;Gamma-angio-scintigraphie à visée rythmologique
B106;Scanographie X : abdomen et/ou pelvis, avec produit de contraste endoluminal et modificateur pharmacodynamique - Tractus digestif
B108;Ponction ou cytoponction sous scanographie - Cœur, cou, cage thoracique
B109;Biopsie isolée ou associée à une ponction sous scanographie - Cœur, cou, cage thoracique
B110;Échocardiographie associée au Doppler pulsé et/ou Doppler couleur
B111;Ponction ou cytoponction sous échographie - Cœur, cou, cage thoracique
B112;Biopsie isolée ou associée à une ponction sous échographie - Cœur, cou, cage thoracique
B113;Drainage de collection sous échographie - Cœur, cou, cage thoracique
B114;Scanographie X : cou, avec injection intraveineuse de produit de contraste
B115;IRM : 1 séquence - Thorax
B116;Scanographie X : abdomen et pelvis, sans injection intraveineuse de produit de contraste - Tractus digestif
B117;Scanographie X : abdomen et pelvis, sans injection intraveineuse de produit de contraste - Tractus génito-urinaire
B118;IRM : 2 séquences - Thorax
B119;IRM : 3 séquences - Thorax
B120;IRM : 4 séquences et plus - Thorax
B121;IRM : 1 séquence - Cou
B122;IRM : 2 séquences - Cou
B123;IRM : 3 séquences - Cou
B124;Scanographie X : cou, sans et avec injection intraveineuse de produit de contraste
B125;IRM : 4 séquences et plus - Cou
B126;Scanographie X : abdomen et pelvis, avec injection intraveineuse de produit de contraste - Tractus digestif
B127;Scanographie X : abdomen et pelvis, avec injection intraveineuse de produit de contraste - Tractus génito-urinaire
B128;IRM : 1 séquence - Cœur et gros vaisseaux
B129;IRM : 2 séquences - Cœur et gros vaisseaux
B130;IRM : 3 séquences - Cœur et gros vaisseaux
B131;IRM : 4 séquences et plus - Cœur et gros vaisseaux
B132;Ponction ou cytoponction sous scanographie - Tractus digestif
B133;Biopsie isolée ou associée à une ponction sous scanographie - Tractus digestif
B134;Échographie abdominale et pelvienne
B135;Échographie abdominale et pelvienne avec Doppler
B136;Scanographie X : abdomen et pelvis, sans et avec injection intraveineuse de produit de contraste - Tractus digestif
B137;Scanographie X : abdomen et pelvis, sans et avec injection intraveineuse de produit de contraste - Tractus génito-urinaire
B138;Écho-endoscopie œsophagienne
B139;Écho-endoscopie gastrique
B140;Écho-endoscopie duodénale
B141;Écho-endoscopie bilio-pancréatique
B142;Écho-endoscopie colique
B143;Étude de la paroi rectale sous échographie
B144;Échographie peropératoire d'un organe du tractus digestif (foie, voies biliaires, pancréas, rate)
B145;Ponction ou cytoponction sous échographie - Tractus digestif
B146;Biopsie isolée ou associée à une ponction sous échographie - Tractus digestif
B147;Drainage de collection sous échographie - Tractus digestif
B148;Cholécystostomie transcutanée sous échographie
B149;IRM : 1 séquence - Tractus digestif
B150;IRM : 2 séquences - Tractus digestif
B151;IRM : 3 séquences - Tractus digestif
B152;IRM : 4 séquences et plus - Tractus digestif
B153;Ponction ou cytoponction sous scanographie - Tractus génito-urinaire
B154;Biopsie isolée ou associée à une ponction sous scanographie - Tractus génito-urinaire
B155;Échographie du monitorage de l'ovulation
B156;Échographie de la grossesse au 1er trimestre
B157;Échographie de la grossesse au 2ème trimestre
B158;Échographie de la grossesse au 3ème trimestre
B159;Échographie-Doppler pulsé ou couleur du cordon
B160;Échographie-Doppler pulsé ou couleur du cordon et des artères céphaliques
B161;Échographie-Doppler pulsé ou couleur des vaisseaux pelviens
B162;Échographie-Doppler pulsé ou couleur des vaisseaux péniens avec épreuve pharmacodynamique
B163;Échographie peropératoire - Tractus génito-urinaire
B164;Amniocentèse sous échographie
B165;Choriocentèse sous échographie
B166;Ponction intrafœtale sous échographie
B167;Abord vasculaire fœtal sous échographie
B168;Ponction ou cytoponction sous échographie - Tractus génito-urinaire
B169;Biopsie isolée ou associée à une ponction sous échographie - Tractus génito-urinaire
B170;Thérapeutique directe du fœtus sous échographie
B171;Drainage de collection sous échographie - Tractus génito-urinaire
B172;Mise en place d'une sonde de néphrostomie percutanée sous échographie
B173;IRM : 1 séquence - Tractus génito-urinaire
B174;IRM : 2 séquences - Tractus génito-urinaire
B175;IRM : 3 séquences - Tractus génito-urinaire
B176;IRM : 4 séquences et plus - Tractus génito-urinaire
B177;Test dynamique au furosémide - Médecine nucléaire
B178;Clairance au chrome 51
B179;Ponction ou cytoponction sous scanographie - Poumon et médiastin
B180;Biopsie isolée ou associée à une ponction sous scanographie - Poumon et médiastin
B181;Échographie d'une lésion pariétale thoracique, pleurale, pulmonaire ou médiastinale
B182;Échographie d'une lésion médiastinale par voie œsophagienne
B183;Ponction ou cytoponction sous échographie - Poumon et médiastin
B184;Biopsie isolée ou associée à une ponction sous échographie - Poumon et médiastin
B185;Drainage de collection sous échographie - Poumon et médiastin
B186;IRM : 1 séquence - Poumon et médiastin
B187;IRM : 2 séquences - Poumon et médiastin
B188;IRM : 3 séquences - Poumon et médiastin
B189;IRM : 4 séquences et plus - Poumon et médiastin
B190;IRM : asservissement ECG - Poumon et médiastin
B191;Ponction ou cytoponction sous scanographie - Membres inférieurs
B192;Biopsie isolée ou associée à une ponction sous scanographie - Membres inférieurs
B193;Échographie-Doppler vasculaire pulsé ou couleur - Membres inférieurs
B194;Échographie peropératoire - Membres inférieurs
B195;Ponction ou cytoponction sous échographie - Membres inférieurs
B196;Biopsie isolée ou associée à une ponction sous échographie - Membres inférieurs
B197;Drainage de collection sous échographie - Membres inférieurs
B198;IRM : 1 séquence - Segment de membre inférieur
B199;IRM : 2 séquences - Segment de membre inférieur
B200;IRM : reconstruction tridimensionnelle
B202;Échographie transfontanellaire
B205;Échographie de l'orbite et de l'œil en mode A
B206;Échographie de l'orbite et de l'œil en mode B
B207;Biométrie oculaire par échographie
B208;Recherche de corps étranger intra-orbitaire par échographie
B209;Échographie des glandes salivaires
B214;Échographie des parties molles (seins exclus) - Cœur, cou, cage thoracique
B215;Échographie des glandes thyroïdes ou parathyroïdes
B216;Échographie des vaisseaux du cou
B219;Échographie des seins
B222;Échocardiographie en mode T.M. et bidimensionnel
B224;Échocardiographie par voie œsophagienne avec Doppler pulsé ou Doppler couleur
B225;Échographie par voie œsophagienne - Cœur, cou, cage thoracique
B228;Échographie-Doppler continu transcrânien
B236;Doppler continu des vaisseaux du cou
B245;Échographie abdominale
B254;Échographie d'un organe du tractus digestif (foie, voies biliaires, pancréas, rate)
B258;Échographie-Doppler pulsé ou couleur des vaisseaux du cou
B259;Échographie endovaginale
B260;Échographie rénale et de la région lombaire
B263;Échographie endo-urétrale ou endovésicale
B265;Échographie testiculaire
B280;Échographie des parties molles - Membres inférieurs
B281;Échographie-Doppler vasculaire continu - Membres inférieurs
B284;Échographie de hanche du nouveau-né
B287;Échographie d'une cavité articulaire ou para-articulaire - Membres inférieurs
B288;Échographie vasculaire - Membres inférieurs
B294;Échographie d'une cavité articulaire ou para-articulaire - Membres supérieurs
B295;Échographie vasculaire - Membres supérieurs
B299;Échographie des parties molles - Membres supérieurs
B301;Échographie vésico-prostatique avec exploration du haut appareil urinaire
B302;Échographie pelvienne chez la femme, en dehors de la grossesse
B315;Échographie-Doppler vasculaire continu - Membres supérieurs
B318;IRM : 3 séquences - Segment de membre inférieur
B319;IRM : 4 séquences et plus - Segment de membre inférieur
B320;Ponction ou cytoponction sous scanographie - Membres supérieurs
B321;Biopsie isolée ou associée à une ponction sous scanographie - Membres supérieurs
B322;Échographie-Doppler vasculaire pulsé ou couleur - Membres supérieurs
B323;Échographie peropératoire - Membres supérieurs
B324;Ponction ou cytoponction sous échographie - Membres supérieurs
B325;Biopsie isolée ou associée à une ponction sous échographie - Membres supérieurs
